text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"The next time I hear anyone use the word ""kiddo"" I'm gonna freak out :) #Rangoon",FALSE,1,NA,25-02-2017 10:53,FALSE,NA,8.35443E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sethumadhavan,0,FALSE,FALSE,NA,NA
#Rangoon is a must watch film https://t.co/F7V5AP2p2y,FALSE,0,NA,25-02-2017 10:53,FALSE,NA,8.35443E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shrabanijoarder,0,FALSE,FALSE,NA,NA
"Saifians saw #Rangoon in morning and were shocked to see only 5 min role of Saif. They felt cheated and avoided it.

https://t.co/jqpvkkyorn",FALSE,4,NA,25-02-2017 10:52,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mehdi_nisar1,2,FALSE,FALSE,NA,NA
"RT @reader_me: #Rangoon sucked big time. There were only 20 people and they all were screaming ""Isse acha toh ghar mein so jaate"".",FALSE,0,NA,25-02-2017 10:52,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hardiks03685606,24,TRUE,FALSE,NA,NA
RT @imqueenani: @shahidkapoor #rangoon is yet another awesome movie babe. You are so very talented and we are proud of you. God bless you a…,FALSE,0,NA,25-02-2017 10:52,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jitendrapatil05,8,TRUE,FALSE,NA,NA
"""#KanganaRanaut is definitely the star of the film. Her tantrums to her innocent love for Rusi and Nawab. Brilliant! #Rangoon"" : News 18",FALSE,0,NA,25-02-2017 10:52,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",am1ya19,0,FALSE,FALSE,NA,NA
RT @kamaalrkhan: Kangna's 4 washout #RivolverRani #Rajjo #KattiBatti #Rangoon are proof that she is not a star but media has created a fake…,FALSE,0,NA,25-02-2017 10:52,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",k_deepak,111,TRUE,FALSE,NA,NA
RT @taran_adarsh: #Rangoon has a dismal start... Fri <U+20B9> 6.07 cr. India biz... Will need to show massive growth on Sat + Sun to sustain and s…,FALSE,0,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",f4787c539bc541d,174,TRUE,FALSE,NA,NA
RT @imqueenani: @shahidkapoor #rangoon is yet another awesome movie babe. You are so very talented and we are proud of you. God bless you a…,FALSE,0,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShahidsPanda,8,TRUE,FALSE,NA,NA
"With a such a bad start of #Rangoon at d boxoffice ..HW much vl b d life time collection ?
#shahidkapoor @shahidkapoor 
#HappyBirthdayShahid",FALSE,1,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Iamcezane,0,FALSE,FALSE,NA,NA
"RT @vinamravinamra8: https://t.co/U6QIoFBrT2
A film that ought not to be missed at any cost. @shahidkapoor @WardaNadiadwala #Rangoon",FALSE,0,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jayashree_rocks,123,TRUE,FALSE,NA,NA
RT @imqueenani: @shahidkapoor #rangoon is yet another awesome movie babe. You are so very talented and we are proud of you. God bless you a…,FALSE,0,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Shahid_Online,8,TRUE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Siri_vidhya,378,TRUE,FALSE,NA,NA
RT @KapilOnSony: Wishing A Very #HappyBirthdayShahid. One of the Finest actor and dancer of Bollywood. Best of luck for #Rangoon God bless…,FALSE,0,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Neha_Kapilfan,9,TRUE,FALSE,NA,NA
RT @ShahidsSuperFan: A minor spoiler was this scene was too good in #Rangoon #HappyBirthdayShahid https://t.co/ZYlH6v4iwn,FALSE,0,NA,25-02-2017 10:51,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FarhaloveShahid,27,TRUE,FALSE,NA,NA
RT @SravyaRapaka91: @shahidkapoor Happy Birthday Shahid!! <ed><U+00A0><U+00BC><ed><U+00BE><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> Looked really good and acted really well in #Rangoon <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>,FALSE,0,NA,25-02-2017 10:50,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShanaticRazzak,13,TRUE,FALSE,NA,NA
RT @pankajdesai_19: #Rangoon nicely directed movie.kangana u are just https://t.co/GyJ4qEUjUE your acting women,FALSE,0,NA,25-02-2017 10:50,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShanaticRazzak,9,TRUE,FALSE,NA,NA
@Asli_Jacqueline #Rangoon is disastrous at BO<ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> Just because U did 3-4 films with @NGEMovies doesn't mean U have to blindly appreciate them<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,0,Asli_Jacqueline,25-02-2017 10:50,FALSE,8.35171E+17,8.35442E+17,79708561,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Suhas007,0,FALSE,FALSE,NA,NA
RT @Asliramcharan: Happy birthday Mr. Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:50,FALSE,NA,8.35442E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",RCmehta3,1,TRUE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:49,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iAnuBerry,378,TRUE,FALSE,NA,NA
"Dear Vishal Bharadwaj,
I expected better from you.
#Rangoon",FALSE,0,NA,25-02-2017 10:49,FALSE,NA,8.35442E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",kshtjchoudhary,0,FALSE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:49,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",poojavyas1977,378,TRUE,FALSE,NA,NA
"@shahidkapoor #rangoon is yet another awesome movie babe. You are so very talented and we are proud of you. God bless you always
#Shanatic<U+2764>",FALSE,8,shahidkapoor,25-02-2017 10:49,FALSE,NA,8.35442E+17,56631494,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imqueenani,8,FALSE,FALSE,NA,NA
"RT @TheAnujRadia: #Rangoon is most commercial film of #Vishalbhardwaj has comedy, romance &amp; action.Definitely an entertainer! @WardaNadiadw…",FALSE,0,NA,25-02-2017 10:49,FALSE,NA,8.35442E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShahidsPanda,17,TRUE,FALSE,NA,NA
"Happy birthday Shahid, wish u an era of health.True inspiration #Rangoon Wish you luck. @shahidkapoor #HealthyFood… https://t.co/yDmDuvaynP",FALSE,11,NA,25-02-2017 10:49,TRUE,NA,8.35442E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DietitianShreya,6,FALSE,FALSE,NA,NA
Happy birthday Mr. Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,1,NA,25-02-2017 10:49,FALSE,NA,8.35442E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",Asliramcharan,1,FALSE,FALSE,NA,NA
"RT @BlogtoBollywood: For all those who are saying #Rangoon has a dismal start, guys, it's a historic film and 6.07 crs is a superb start. h…",FALSE,0,NA,25-02-2017 10:49,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,30,TRUE,FALSE,NA,NA
"RT @ZeeCinemaME: Basking on the glory of #Rangoon, @shahidkapoor turns 35 with a celebrity-packed celebration! #HappyBirthdayShahid
#ZeeCin…",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nirali1999,61,TRUE,FALSE,NA,NA
"RT @NGEMovies: Wishing @shahidkapoor aka #NawabMalik a very #HappyBirthday!
#Rangoon #VishalBhardwaj #SajidNadiadwala  @WardaNadiadwala  @R…",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nirali1999,52,TRUE,FALSE,NA,NA
"RT @shahidkapoorFC: Watch #Rangoon in theatres and make you weekend awesome !!! <U+2665>
Book your tickets now : https://t.co/tvkorTihLi 
@shahidk…",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cacaspeed,27,TRUE,FALSE,NA,NA
RT @WardaNadiadwala: Don't even think about watching #rangoon on phone Nahi toh Whip dekha na padegi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>.....… https://t.co/1bcTHpZx2M,FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shanatic_amisha,12,TRUE,FALSE,NA,NA
RT @AbhishekPathakk: #Rangoon has some great performances... must watch for cinema lovers!! @shahidkapoor @RangoonTheFilm #KanganaRanaut #S…,FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tehmina2531,26,TRUE,FALSE,NA,NA
RT @zmilap: #Rangoon is the BEST film made by Vishal Bharadwaj. @shahidkapoor is MINDBLOWING! Kangana is DIVINE! Saif is brilliant! An epic…,FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_CutiepieHamza,117,TRUE,FALSE,NA,NA
RT @ShahidsSuperFan: A minor spoiler was this scene was too good in #Rangoon #HappyBirthdayShahid https://t.co/ZYlH6v4iwn,FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,27,TRUE,FALSE,NA,NA
"RT @BlogtoBollywood: RT if u think #Rangoon will beat #UdtaPunjab and #RRajkumar lifetime collections.
 https://t.co/5X6FPCCLFB https://t.c…",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,24,TRUE,FALSE,NA,NA
RT @SheenalvsShahid: My tickets I am watching #Rangoon @shahidkapoor After the huge success of #Kaminey &amp; #Haider Now #Rangoon is BLOCKBUST…,FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShahidsPanda,25,TRUE,FALSE,NA,NA
RT @WardaNadiadwala: Don't even think about watching #rangoon on phone Nahi toh Whip dekha na padegi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>.....… https://t.co/1bcTHpZx2M,FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tehmina2531,12,TRUE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_crazyfreakk,378,TRUE,FALSE,NA,NA
"RT @BollyTopStory: <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5>""Movie Review"" #PublicReview<U+2B50><U+2B50><U+2B50><U+2B50>Incredible Movie #Rangoon #KanganaRanaut,#ShahidKapoor,#SaifAliKhan
Take Review<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>https:/…",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Myselfriima,19,TRUE,FALSE,NA,NA
"RT @vinamravinamra8: https://t.co/U6QIoFBrT2
A film that ought not to be missed at any cost. @shahidkapoor @WardaNadiadwala #Rangoon",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rekha_bhardwaj,123,TRUE,FALSE,NA,NA
"RT @Hungama_com: We just loved you in #Rangoon! Wishing you a very #HappyBirthday @shahidkapoor, dedicating this song to YOU <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.c…",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nirali1999,39,TRUE,FALSE,NA,NA
"RT @Hungama_com: We just loved you in #Rangoon! Wishing you a very #HappyBirthday @shahidkapoor, dedicating this song to YOU <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.c…",FALSE,0,NA,25-02-2017 10:48,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,39,TRUE,FALSE,NA,NA
"RT @sree_thru_me: #Rangoon owns some brilliant performances, and relies heavily on director's keen eye for detail. Here's my review...
http…",FALSE,0,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Myselfriima,63,TRUE,FALSE,NA,NA
"RT @RangoonTheFilm: Miss Julia aka #KanganaRanaut is in total control!
Book your seats for #Rangoon and catch her in action now - https://t…",FALSE,0,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,15,TRUE,FALSE,NA,NA
Brilliant movie @shahidkapoor takes a bow! #vishalbhardwaj #kanganaranaut #saifalikhan #shahidkapoor #rangoon https://t.co/V0MAAnKPsr,FALSE,0,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",reachdebjani,0,FALSE,FALSE,NA,NA
"RT @ZeeCinemaME: Basking on the glory of #Rangoon, @shahidkapoor turns 35 with a celebrity-packed celebration! #HappyBirthdayShahid
#ZeeCin…",FALSE,0,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,61,TRUE,FALSE,NA,NA
"RT @NGEMovies: Wishing @shahidkapoor aka #NawabMalik a very #HappyBirthday!
#Rangoon #VishalBhardwaj #SajidNadiadwala  @WardaNadiadwala  @R…",FALSE,0,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,52,TRUE,FALSE,NA,NA
RT @zmilap: #Rangoon is the BEST film made by Vishal Bharadwaj. @shahidkapoor is MINDBLOWING! Kangana is DIVINE! Saif is brilliant! An epic…,FALSE,0,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tehmina2531,117,TRUE,FALSE,NA,NA
"RT @NGEMovies: Wishing @shahidkapoor aka #NawabMalik a very #HappyBirthday!
#Rangoon #VishalBhardwaj #SajidNadiadwala  @WardaNadiadwala  @R…",FALSE,0,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_CutiepieHamza,52,TRUE,FALSE,NA,NA
The poor response of Shahid Kapoor and Saif Ali Khan's #Rangoon making good way for Akshaykumar's #JollyLLB2  this week.,FALSE,42,NA,25-02-2017 10:47,FALSE,NA,8.35441E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",TradeBOC,23,FALSE,FALSE,NA,NA
RT @pankajdesai_19: #Rangoon nicely directed movie.kangana u are just https://t.co/GyJ4qEUjUE your acting women,FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,9,TRUE,FALSE,NA,NA
RT @SravyaRapaka91: @shahidkapoor Happy Birthday Shahid!! <ed><U+00A0><U+00BC><ed><U+00BE><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> Looked really good and acted really well in #Rangoon <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>,FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,13,TRUE,FALSE,NA,NA
RT @rudrani_rudz: - Sparks fly everytime industry's two best actors @shahidkapoor &amp; #KanganaRanaut share screen time in #Rangoon.Their chem…,FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tehmina2531,51,TRUE,FALSE,NA,NA
RT @y7bak550: Just watched #Rangoon .. What a fabulous movie .. It's @shahidkapoor 's  best film what a powerful performance <ed><U+00A0><U+00BD><ed><U+00B9><U+0086> he just kill…,FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rekha_bhardwaj,169,TRUE,FALSE,NA,NA
RT @goutham578: #Rangoon last half an hour was really fantastic Patriotism jaag gya @shahidkapoor acting was really <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> Goosebumps khade hog…,FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Myselfriima,16,TRUE,FALSE,NA,NA
"RT @reader_me: #Rangoon sucked big time. There were only 20 people and they all were screaming ""Isse acha toh ghar mein so jaate"".",FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rayudu_katama,24,TRUE,FALSE,NA,NA
"RT @kritisanon: Woke up with ""Bloody Hell"" in my head!<U+263A><U+FE0F> Specially loved Julia-Nawab Malik together!<U+2764><U+FE0F> @shahidkapoor <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #Rangoon #Kangana i…",FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KritiSanonCamp,242,TRUE,FALSE,NA,NA
"RT @RangoonTheFilm: Everyone wants a ride to #Rangoon!
RT if you're taking one today - https://t.co/kdn4uTof0v
@shahidkapoor #SaifAliKhan h…",FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shahidkapoorFC,43,TRUE,FALSE,NA,NA
"RT @RangoonTheFilm: Celebrations keep getting bigger!
Wishing Nawab aka @shahidkapoor a very happy &amp; #Rangoon birthday! <U+2764><U+FE0F>
@Viacom18Movies…",FALSE,0,NA,25-02-2017 10:46,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Myselfriima,74,TRUE,FALSE,NA,NA
RT @deserttrose: Sum films r beyond  reviews nd sum actors beyond comparison..watte film @shahidkapoor @shahidkapoorFC #Rangoon 10/10this,FALSE,0,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Myselfriima,42,TRUE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShanaticSoni,378,TRUE,FALSE,NA,NA
"#Rangoon  makes only 6 crores on day 1
#KanganaRanaut #SaifAliKhan @shahidkapoor @RangoonTheFilm 

https://t.co/eFcpOiSwHo",FALSE,0,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BollywoodTimesL,0,FALSE,FALSE,NA,NA
Shahid Kapoor and Saif Ali Khan's #Rangoon had a poor opening day of 5cr nett despite advantage of mahasivarathri,FALSE,16,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",TradeBOC,1,FALSE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MRoopchand143,378,TRUE,FALSE,NA,NA
"RT @sweetiniks: @shahidkapoor @shahidkapoorFC 
#HappyBirthdayShahid 
Celebrating bday by watching #Rangoon again..
In love with you.
Can't…",FALSE,0,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahparaMushtaq,5,TRUE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrVishwamJindal,378,TRUE,FALSE,NA,NA
RT @ShraddhaKapoor: Happy birthday Mr. K! Hearing the most amazing things about you in #Rangoon @shahidkapoor <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>,FALSE,0,NA,25-02-2017 10:45,FALSE,NA,8.35441E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shraddhaFC_2016,378,TRUE,FALSE,NA,NA
